1 0 187922 5 0
1 0 188583 5 2
1 0 188784 5 1
1 0 190166 5 1
1 0 190937 5 1
1 0 190940 5 1
1 0 192 5 1
1 0 192693 5 0
1 0 192718 5 0
1 0 193429 5 0
1 0 193456 5 0
1 0 194611 5 0
1 0 196195 5 0
1 0 197499 5 0
1 0 19791 5 0
1 0 198139 5 1
1 0 199852 5 1
1 0 201432 5 1
1 0 202192 5 1
1 0 203100 5 0
1 0 203161 5 0
1 0 203832 5 0
1 0 203885 5 1
1 0 203946 5 1
1 0 203983 5 2
1 0 204676 5 0
1 0 204680 5 0
1 0 205563 5 1
1 0 205574 5 1
1 0 205575 5 1
1 0 207908 5 0
1 0 207925 5 1
1 0 207926 5 0
1 0 207930 5 1
1 0 207963 5 1
1 0 208697 5 1
1 0 208736 5 1
1 0 209530 5 2
1 0 210942 5 1
1 0 21095 5 1
1 0 211118 5 0
1 0 211907 5 2
1 0 211911 5 0
1 0 212730 5 1
1 0 213853 5 2
1 0 214095 5 1
1 0 214141 5 2
1 0 215137 5 0
1 0 215163 5 0
1 0 216530 5 1
1 0 216577 5 2
1 0 216623 5 1
1 0 216658 5 0
1 0 216766 5 0
1 0 217375 5 1
1 0 217501 5 0
1 0 217503 5 0
1 0 217508 5 1
1 0 217557 5 0
1 0 218297 5 0
1 0 218337 5 1
1 0 218353 5 1
1 0 218377 5 0
1 0 21895 5 2
1 0 219403 5 1
1 0 219754 5 2
1 0 21994 5 1
1 0 219963 5 0
1 0 219983 5 0
1 0 220590 5 1
1 0 221568 5 0
1 0 222288 5 0
1 0 222335 5 1
1 0 222384 5 1
1 0 222895 5 1
1 0 223108 5 1
1 0 224507 5 0
1 0 224565 5 0
1 0 224757 5 1
1 0 224763 5 1
1 0 224764 5 0
1 0 224766 5 1
1 0 224771 5 1
1 0 225494 5 0
1 0 226241 5 1
1 0 226327 5 1
1 0 226354 5 1
1 0 226958 5 2
1 0 227728 5 2
1 0 227846 5 1
1 0 228715 5 0
1 0 22881 5 0
1 0 229549 5 0
1 0 229569 5 1
1 0 230210 5 1
1 0 230307 5 1
1 0 230330 5 1
1 0 230342 5 0
1 0 230588 5 0
1 0 231112 5 2
1 0 231170 5 1
1 0 234298 5 1
1 0 234317 5 1
1 0 235099 5 0
1 0 235147 5 2
1 0 235157 5 2
1 0 235160 5 1
1 0 235896 5 0
1 0 237355 5 1
1 0 238979 5 2
1 0 238999 5 0
1 0 239750 5 1
1 0 239774 5 1
1 0 239887 5 1
1 0 239914 5 0
1 0 239922 5 1
1 0 241299 5 2
1 0 245466 5 0
1 0 246237 5 0
1 0 246276 5 0
1 0 24628 5 0
1 0 247053 5 0
1 0 250290 5 0
1 0 250320 5 0
1 0 251945 5 0
1 0 251956 5 1
1 0 252555 5 1
1 0 252688 5 0
1 0 25308 5 2
1 0 255106 5 1
1 0 255158 5 0
1 0 25582 5 0
1 0 255907 5 1
1 0 256488 5 1
1 0 257007 5 1
1 0 258153 5 2
1 0 258176 5 1
1 0 258184 5 1
1 0 258982 5 0
1 0 259105 5 0
1 0 260561 5 1
1 0 260620 5 0
1 0 261493 5 0
1 0 2620 5 0
1 0 263781 5 2
1 0 265372 5 0
1 0 265414 5 1
1 0 265523 5 0
1 0 266123 5 1
1 0 266329 5 0
1 0 266912 5 0
1 0 267845 5 0
1 0 268693 5 0
1 0 268704 5 0
1 0 268711 5 1
1 0 26902 5 2
1 0 270333 5 0
1 0 272540 5 2
1 0 272545 5 2
1 0 272611 5 1
1 0 2735 5 0
1 0 274678 5 1
1 0 278100 5 0
1 0 278259 5 1
1 0 278848 5 1
1 0 279316 5 0
1 0 280203 5 0
1 0 280669 5 0
1 0 280894 5 0
1 0 280918 5 0
1 0 282816 5 1
1 0 283825 5 1
1 0 283875 5 1
1 0 283922 5 0
1 0 284210 5 0
1 0 285181 5 1
1 0 28569 5 2
1 0 286554 5 1
1 0 286732 5 0
1 0 287186 5 1
1 0 287682 5 1
1 0 288770 5 0
1 0 289975 5 1
1 0 290044 5 2
1 0 290089 5 0
1 0 290522 5 0
1 0 292106 5 1
1 0 292281 5 1
1 0 292938 5 1
1 0 294002 5 1
1 0 294013 5 0
1 0 29402 5 0
1 0 295149 5 1
1 0 29526 5 0
1 0 295806 5 1
1 0 296310 5 2
1 0 296526 5 0
1 0 298613 5 1
1 0 298615 5 1
1 0 298624 5 2
1 0 298637 5 1
1 0 298642 5 0
1 0 298646 5 1
1 0 302107 5 0
1 0 302165 5 1
1 0 30266 5 0
1 0 302856 5 0
1 0 30322 5 0
1 0 304028 5 1
1 0 304268 5 0
1 0 304931 5 0
1 0 305576 5 1
1 0 306334 5 1
1 0 307011 5 1
1 0 307020 5 0
1 0 307034 5 2
1 0 307544 5 1
1 0 308974 5 1
1 0 309588 5 1
1 0 309646 5 2
1 0 310526 5 0
1 0 311808 5 0
1 0 311818 5 0
1 0 312652 5 1
1 0 313092 5 1
1 0 313242 5 0
1 0 314034 5 1
1 0 314041 5 0
1 0 314597 5 0
1 0 316101 5 0
1 0 316627 5 1
1 0 31774 5 2
1 0 31775 5 2
1 0 31788 5 2
1 0 318258 5 0
1 0 320321 5 1
1 0 320350 5 1
1 0 320395 5 1
1 0 320844 5 1
1 0 321063 5 0
1 0 321646 5 1
1 0 321715 5 0
1 0 322455 5 0
1 0 322674 5 0
1 0 324426 5 0
1 0 324512 5 1
1 0 325006 5 2
1 0 325264 5 0
1 0 326414 5 1
1 0 326501 5 0
1 0 327254 5 0
1 0 328553 5 2
1 0 328557 5 1
1 0 328608 5 0
1 0 329218 5 0
1 0 330145 5 0
1 0 330390 5 1
1 0 332724 5 2
1 0 332781 5 0
1 0 332965 5 0
1 0 333470 5 0
1 0 334055 5 1
1 0 334292 5 1
1 0 334323 5 1
1 0 334344 5 0
1 0 33509 5 0
1 0 33523 5 0
1 0 335644 5 1
1 0 336382 5 1
1 0 336387 5 1
1 0 336961 5 2
1 0 33868 5 1
1 0 339140 5 1
1 0 339817 5 0
1 0 339847 5 1
1 0 341361 5 0
1 0 341981 5 0
1 0 342524 5 2
1 0 343148 5 1
1 0 34341 5 0
1 0 344000 5 1
1 0 344111 5 0
1 0 344140 5 0
1 0 344161 5 0
1 0 344692 5 1
1 0 345993 5 0
1 0 346072 5 0
1 0 346202 5 1
1 0 346206 5 0
1 0 34662 5 0
1 0 346836 5 0
1 0 347386 5 2
1 0 347646 5 1
1 0 347655 5 0
1 0 348249 5 0
1 0 349030 5 0
1 0 350335 5 1
1 0 350401 5 2
1 0 350888 5 2
1 0 351658 5 2
1 0 353781 5 1
1 0 353808 5 1
1 0 353887 5 0
1 0 355189 5 1
1 0 355982 5 1
1 0 356327 5 1
1 0 356684 5 1
1 0 35803 5 0
1 0 358097 5 1
1 0 359392 5 1
1 0 359420 5 0
1 0 359509 5 0
1 0 35974 5 0
1 0 359851 5 1
1 0 360493 5 1
1 0 360840 5 0
1 0 361466 5 2
1 0 362237 5 0
1 0 363062 5 0
1 0 363588 5 0
1 0 363673 5 0
1 0 364427 5 1
1 0 36726 5 1
1 0 367675 5 1
1 0 367745 5 0
1 0 369082 5 2
1 0 371451 5 0
1 0 371965 5 2
1 0 373369 5 0
1 0 373559 5 1
1 0 374005 5 2
1 0 374222 5 1
1 0 374913 5 0
1 0 374919 5 0
1 0 375379 5 1
1 0 37580 5 0
1 0 376307 5 2
1 0 376771 5 2
1 0 377051 5 1
1 0 377052 5 1
1 0 377063 5 0
1 0 378210 5 2
1 0 378212 5 2
1 0 378352 5 1
1 0 379674 5 0
1 0 379808 5 0
1 0 380379 5 1
1 0 380500 5 1
1 0 381030 5 1
1 0 381241 5 0
1 0 38188 5 2
1 0 381927 5 0
1 0 381935 5 0
1 0 38337 5 0
1 0 385455 5 0
1 0 386005 5 1
1 0 387985 5 1
1 0 388102 5 1
1 0 388209 5 0
1 0 388796 5 1
1 0 391049 5 0
1 0 391063 5 0
1 0 391065 5 0
1 0 391564 5 0
1 0 39166 5 0
1 0 395108 5 1
1 0 396625 5 0
1 0 397108 5 2
1 0 397239 5 1
1 0 398001 5 1
1 0 398050 5 0
1 0 39921 5 0
1 0 400943 5 0
1 0 401979 5 2
1 0 402207 5 0
1 0 402220 5 1
1 0 403484 5 0
1 0 403519 5 0
1 0 403529 5 0
1 0 404975 5 0
1 0 405682 5 0
1 0 405698 5 0
1 0 40614 5 0
1 0 406404 5 1
1 0 40697 5 0
1 0 407606 5 0
1 0 409196 5 0
1 0 409213 5 0
1 0 410537 5 0
1 0 412602 5 0
1 0 412721 5 1
1 0 413943 5 1
1 0 415317 5 0
1 0 41587 5 1
1 0 416894 5 0
1 0 420331 5 0
1 0 421735 5 0
1 0 421798 5 0
1 0 422547 5 1
1 0 423172 5 0
1 0 423694 5 1
1 0 424446 5 2
1 0 425216 5 1
1 0 425833 5 2
1 0 425869 5 1
1 0 426048 5 0
1 0 426744 5 1
1 0 430790 5 0
1 0 433018 5 0
1 0 433641 5 1
1 0 433709 5 0
1 0 436420 5 0
1 0 436477 5 0
1 0 436496 5 1
1 0 436499 5 1
1 0 437169 5 0
1 0 437178 5 0
1 0 437251 5 0
1 0 437252 5 0
1 0 437255 5 0
1 0 438396 5 0
1 0 438487 5 1
1 0 439103 5 1
1 0 440562 5 0
1 0 441872 5 2
1 0 442593 5 0
1 0 442843 5 1
1 0 442863 5 1
1 0 443973 5 2
1 0 444770 5 1
1 0 44619 5 0
1 0 446367 5 0
1 0 44694 5 0
1 0 44705 5 0
1 0 447067 5 0
1 0 44711 5 0
1 0 44730 5 1
1 0 447687 5 0
1 0 44787 5 0
1 0 451005 5 2
1 0 451201 5 0
1 0 451858 5 0
1 0 452464 5 1
1 0 452591 5 1
1 0 452595 5 1
1 0 452601 5 1
1 0 452602 5 1
1 0 452607 5 1
1 0 452611 5 1
1 0 454054 5 1
1 0 455203 5 0
1 0 45554 5 1
1 0 45558 5 0
1 0 45572 5 0
1 0 45579 5 0
1 0 458009 5 2
1 0 458180 5 1
1 0 462003 5 0
1 0 462685 5 0
1 0 463240 5 2
1 0 464573 5 1
1 0 465648 5 1
1 0 466578 5 1
1 0 466715 5 0
1 0 466737 5 0
1 0 467092 5 1
1 0 467657 5 1
1 0 468682 5 0
1 0 468717 5 1
1 0 468721 5 1
1 0 468727 5 1
1 0 469053 5 0
1 0 470215 5 0
1 0 470667 5 1
1 0 470752 5 0
1 0 471053 5 0
1 0 471237 5 1
1 0 471242 5 1
1 0 471243 5 1
1 0 471247 5 1
1 0 471251 5 1
1 0 47156 5 1
1 0 47175 5 0
1 0 472184 5 0
1 0 472716 5 1
1 0 473190 5 0
1 0 474728 5 0
1 0 475075 5 0
1 0 475175 5 1
1 0 475193 5 1
1 0 475217 5 0
1 0 475627 5 2
1 0 476156 5 1
1 0 476689 5 0
1 0 476725 5 0
1 0 476735 5 0
1 0 477105 5 0
1 0 479159 5 1
1 0 479224 5 0
1 0 479230 5 0
1 0 479725 5 1
1 0 479727 5 1
1 0 479730 5 1
1 0 4806 5 2
1 0 480689 5 0
1 0 480690 5 0
1 0 480695 5 0
1 0 481105 5 1
1 0 481581 5 2
1 0 481749 5 0
1 0 482169 5 0
1 0 482686 5 0
1 0 482711 5 0
1 0 483239 5 0
1 0 483679 5 1
1 0 483746 5 0
1 0 484163 5 0
1 0 486188 5 0
1 0 486732 5 0
1 0 486739 5 0
1 0 48700 5 0
1 0 48738 5 1
1 0 487557 5 2
1 0 488086 5 2
1 0 488590 5 2
1 0 488724 5 0
1 0 489094 5 2
1 0 489143 5 2
1 0 489216 5 1
1 0 490582 5 2
1 0 491219 5 0
1 0 492673 5 0
1 0 492678 5 0
1 0 492714 5 1
1 0 493101 5 2
1 0 493668 5 0
1 0 4937 5 0
1 0 494249 5 0
1 0 495090 5 2
1 0 49544 5 0
1 0 496177 5 1
1 0 496207 5 0
1 0 496623 5 1
1 0 497059 5 1
1 0 497062 5 1
1 0 497128 5 2
1 0 497690 5 1
1 0 498582 5 0
1 0 498950 5 0
1 0 500585 5 1
1 0 500660 5 0
1 0 501217 5 1
1 0 501283 5 0
1 0 501407 5 1
1 0 502942 5 0
1 0 50299 5 0
1 0 50319 5 2
1 0 503252 5 0
1 0 503285 5 2
1 0 503388 5 0
1 0 503393 5 0
1 0 504130 5 0
1 0 504141 5 0
1 0 505730 5 0
1 0 505790 5 0
1 0 506905 5 0
1 0 507401 5 0
1 0 507810 5 0
1 0 508195 5 0
1 0 508982 5 0
1 0 509035 5 0
1 0 50937 5 2
1 0 509379 5 0
1 0 509383 5 0
1 0 509737 5 0
1 0 509798 5 0
1 0 509806 5 0
1 0 51102 5 0
1 0 51105 5 0
1 0 511333 5 0
1 0 511378 5 1
1 0 511410 5 0
1 0 511715 5 0
1 0 511804 5 0
1 0 512196 5 0
1 0 512949 5 1
1 0 513711 5 1
1 0 513736 5 0
1 0 515282 5 2
1 0 515752 5 1
1 0 516550 5 0
1 0 518493 5 0
1 0 518911 5 0
1 0 518912 5 0
1 0 518917 5 0
1 0 519747 5 0
1 0 521225 5 1
1 0 522112 5 1
1 0 522600 5 0
1 0 523629 5 0
1 0 523655 5 1
1 0 523737 5 0
1 0 523754 5 0
1 0 525346 5 1
1 0 525388 5 0
1 0 525389 5 0
1 0 525391 5 0
1 0 525396 5 0
1 0 525401 5 0
1 0 525662 5 2
1 0 526173 5 0
1 0 526435 5 0
1 0 526441 5 2
1 0 526606 5 1
1 0 52669 5 0
1 0 526962 5 0
1 0 526967 5 0
1 0 52699 5 0
1 0 527354 5 0
1 0 527728 5 0
1 0 527747 5 1
1 0 527787 5 0
1 0 527790 5 0
1 0 52780 5 0
1 0 52785 5 1
1 0 529003 5 0
1 0 529004 5 0
1 0 529006 5 0
1 0 529007 5 0
1 0 529008 5 0
1 0 529009 5 0
1 0 529246 5 2
1 0 529296 5 0
1 0 532157 5 0
1 0 532163 5 0
1 0 532206 5 0
1 0 532427 5 1
1 0 532507 5 1
1 0 533322 5 0
1 0 53343 5 2
1 0 53353 5 2
1 0 534525 5 0
1 0 534527 5 0
1 0 534534 5 0
1 0 534537 5 0
1 0 534541 5 0
1 0 534544 5 0
1 0 534546 5 0
1 0 534548 5 0
1 0 534554 5 0
1 0 53515 5 1
1 0 536199 5 0
1 0 536537 5 0
1 0 536967 5 1
1 0 537720 5 0
1 0 537771 5 0
1 0 538118 5 0
1 0 538123 5 0
1 0 539295 5 2
1 0 539766 5 0
1 0 539767 5 0
1 0 540163 5 0
1 0 541390 5 0
1 0 542021 5 2
1 0 54276 5 0
1 0 543300 5 2
1 0 54342 5 0
1 0 543652 5 1
1 0 543674 5 2
1 0 544903 5 1
1 0 545357 5 0
1 0 54680 5 1
1 0 546957 5 0
1 0 548460 5 2
1 0 550052 5 1
1 0 550411 5 1
1 0 552977 5 0
1 0 553403 5 0
1 0 554526 5 0
1 0 554557 5 0
1 0 555802 5 0
1 0 557752 5 0
1 0 558162 5 0
1 0 558170 5 0
1 0 558597 5 0
1 0 55893 5 0
1 0 55905 5 0
1 0 560184 5 0
1 0 560427 5 2
1 0 561666 5 1
1 0 561716 5 0
1 0 562088 5 2
1 0 563288 5 2
1 0 563617 5 2
1 0 563643 5 2
1 0 563666 5 1
1 0 563667 5 1
1 0 563740 5 0
1 0 564047 5 2
1 0 564179 5 1
1 0 566127 5 0
1 0 566203 5 0
1 0 566447 5 2
1 0 56693 5 1
1 0 56742 5 0
1 0 567733 5 0
1 0 568865 5 2
1 0 568962 5 0
1 0 569007 5 0
1 0 569667 5 1
1 0 570578 5 0
1 0 570878 5 2
1 0 570971 5 0
1 0 570981 5 0
1 0 572197 5 1
1 0 572905 5 2
1 0 572979 5 0
1 0 57400 5 1
1 0 574455 5 2
1 0 574479 5 2
1 0 574485 5 2
1 0 574559 5 0
1 0 574859 5 1
1 0 574918 5 0
1 0 574998 5 0
1 0 575323 5 1
1 0 575331 5 0
1 0 575402 5 0
1 0 57578 5 0
1 0 57581 5 0
1 0 576568 5 0
1 0 576576 5 0
1 0 576816 5 0
1 0 576858 5 0
1 0 577248 5 2
1 0 578437 5 1
1 0 579298 5 2
1 0 580172 5 1
1 0 581723 5 0
1 0 582053 5 2
1 0 582071 5 1
1 0 582582 5 1
1 0 583164 5 0
1 0 583789 5 0
1 0 583795 5 0
1 0 584548 5 2
1 0 585238 5 2
1 0 585613 5 1
1 0 586814 5 2
1 0 586848 5 1
1 0 588857 5 2
1 0 589713 5 1
1 0 589727 5 0
1 0 589744 5 0
1 0 590890 5 2
1 0 59101 5 0
1 0 59166 5 0
1 0 591681 5 0
1 0 591736 5 1
1 0 591737 5 0
1 0 592129 5 0
1 0 592539 5 0
1 0 592860 5 2
1 0 594025 5 2
1 0 594164 5 0
1 0 594174 5 0
1 0 594176 5 0
1 0 594812 5 2
1 0 594877 5 0
1 0 595390 5 0
1 0 596558 5 0
1 0 59735 5 1
1 0 598019 5 1
1 0 598542 5 0
1 0 598548 5 1
1 0 59865 5 0
1 0 599339 5 0
1 0 59967 5 0
1 0 600184 5 0
1 0 600539 5 0
1 0 600602 5 0
1 0 600828 5 1
1 0 602422 5 2
1 0 602428 5 2
1 0 603006 5 0
1 0 603233 5 2
1 0 603641 5 2
1 0 604191 5 0
1 0 604564 5 0
1 0 605001 5 1
1 0 605604 5 0
1 0 605727 5 0
1 0 605810 5 0
1 0 606086 5 1
1 0 606915 5 1
1 0 606966 5 0
1 0 606986 5 1
1 0 606990 5 0
1 0 60732 5 1
1 0 60739 5 0
1 0 607393 5 0
1 0 607397 5 0
1 0 60740 5 1
1 0 607711 5 0
1 0 607781 5 0
1 0 607790 5 0
1 0 609366 5 1
1 0 609805 5 0
1 0 610164 5 0
1 0 611003 5 0
1 0 611007 5 0
1 0 611743 5 0
1 0 612438 5 0
1 0 612565 5 0
1 0 612930 5 0
1 0 61295 5 2
1 0 614542 5 0
1 0 614930 5 0
1 0 616123 5 0
1 0 616184 5 0
1 0 616560 5 1
1 0 6168 5 2
1 0 616963 5 1
1 0 617241 5 2
1 0 617731 5 0
1 0 618556 5 0
1 0 618948 5 0
1 0 618970 5 0
1 0 619801 5 0
1 0 620538 5 0
1 0 620608 5 0
1 0 620609 5 0
1 0 620911 5 1
1 0 621010 5 0
1 0 622863 5 0
1 0 623408 5 1
1 0 623679 5 0
1 0 623712 5 0
1 0 62386 5 0
1 0 624504 5 0
1 0 624512 5 0
1 0 6252 5 0
1 0 626138 5 0
1 0 626204 5 0
1 0 626813 5 2
1 0 626999 5 0
1 0 627381 5 1
1 0 627687 5 2
1 0 627775 5 0
1 0 628124 5 0
1 0 628161 5 0
1 0 629381 5 0
1 0 630481 5 0
1 0 632155 5 0
1 0 632518 5 1
1 0 632879 5 2
1 0 632961 5 1
1 0 632972 5 1
1 0 633321 5 0
1 0 634916 5 0
1 0 635000 5 1
1 0 635795 5 0
1 0 636994 5 0
1 0 637325 5 0
1 0 637638 5 2
1 0 638601 5 0
1 0 638839 5 2
1 0 638915 5 1
1 0 63895 5 0
1 0 63905 5 1
1 0 63935 5 0
1 0 63966 5 0
1 0 63967 5 0
1 0 63979 5 0
1 0 63986 5 0
1 0 640530 5 0
1 0 640852 5 2
1 0 640855 5 2
1 0 641394 5 0
1 0 641397 5 0
1 0 641408 5 0
1 0 641681 5 2
1 0 641741 5 0
1 0 642544 5 1
1 0 642769 5 0
1 0 643311 5 0
1 0 643378 5 0
1 0 643720 5 0
1 0 643722 5 0
1 0 644163 5 0
1 0 644479 5 2
1 0 644843 5 2
1 0 64520 5 0
1 0 64525 5 1
1 0 64667 5 0
1 0 647142 5 2
1 0 647264 5 1
1 0 64736 5 1
1 0 647565 5 1
1 0 648273 5 2
1 0 648493 5 1
1 0 648889 5 2
1 0 649276 5 2
1 0 649318 5 0
1 0 649324 5 0
1 0 649345 5 0
1 0 649346 5 0
1 0 649347 5 0
1 0 649348 5 0
1 0 649349 5 0
1 0 649350 5 0
1 0 649353 5 0
1 0 649559 5 2
1 0 649631 5 1
1 0 649712 5 0
1 0 651670 5 2
1 0 652678 5 0
1 0 653471 5 2
1 0 654515 5 0
1 0 655350 5 0
1 0 656769 5 1
1 0 656811 5 2
1 0 656920 5 0
1 0 657237 5 1
1 0 658116 5 1
1 0 658404 5 1
1 0 659223 5 2
1 0 659642 5 0
1 0 659911 5 0
1 0 659940 5 0
1 0 660229 5 0
1 0 660234 5 0
1 0 660683 5 2
1 0 660753 5 1
1 0 661423 5 1
1 0 661631 5 1
1 0 662009 5 0
1 0 662039 5 0
1 0 662233 5 2
1 0 662762 5 0
1 0 66310 5 1
1 0 663694 5 2
1 0 66380 5 1
1 0 664464 5 0
1 0 664672 5 0
1 0 665036 5 0
1 0 665319 5 0
1 0 666064 5 0
1 0 666681 5 2
1 0 667012 5 0
1 0 667082 5 0
1 0 667124 5 0
1 0 667422 5 1
1 0 667887 5 2
1 0 667888 5 2
1 0 667986 5 0
1 0 668021 5 0
1 0 668584 5 0
1 0 669081 5 1
1 0 669126 5 0
1 0 669508 5 0
1 0 669810 5 0
1 0 670108 5 1
1 0 67020 5 2
1 0 670363 5 0
1 0 670367 5 0
1 0 670390 5 0
1 0 670422 5 0
1 0 671426 5 2
1 0 67144 5 0
1 0 672067 5 0
1 0 672068 5 0
1 0 672071 5 0
1 0 672072 5 0
1 0 672075 5 0
1 0 672077 5 0
1 0 672078 5 0
1 0 672080 5 0
1 0 672085 5 0
1 0 672092 5 0
1 0 672093 5 0
1 0 672096 5 0
1 0 672115 5 0
1 0 672301 5 1
1 0 672574 5 0
1 0 672710 5 2
1 0 672715 5 2
1 0 673285 5 1
1 0 673302 5 0
1 0 673368 5 1
1 0 673511 5 0
1 0 673888 5 2
1 0 674212 5 0
1 0 674381 5 0
1 0 674632 5 0
1 0 674694 5 0
1 0 674850 5 1
1 0 675439 5 2
1 0 675440 5 2
1 0 675804 5 1
1 0 675982 5 0
1 0 677475 5 0
1 0 677934 5 0
1 0 67796 5 0
1 0 678267 5 0
1 0 678648 5 0
1 0 678687 5 0
1 0 679281 5 0
1 0 67977 5 1
1 0 680274 5 0
1 0 680279 5 0
1 0 680441 5 0
1 0 682278 5 0
1 0 682324 5 0
1 0 682471 5 0
1 0 682661 5 0
1 0 683279 5 1
1 0 683302 5 1
1 0 683504 5 1
1 0 684846 5 0
1 0 685485 5 1
1 0 685732 5 1
1 0 68607 5 1
1 0 686129 5 1
1 0 686310 5 0
1 0 686460 5 0
1 0 686504 5 1
1 0 686681 5 1
1 0 687079 5 2
1 0 687089 5 1
1 0 687265 5 0
1 0 687287 5 0
1 0 687297 5 2
1 0 687309 5 0
1 0 68757 5 0
1 0 687895 5 0
1 0 688316 5 0
1 0 688727 5 1
1 0 689124 5 0
1 0 689255 5 1
1 0 690042 5 0
1 0 690059 5 0
1 0 690710 5 0
1 0 690711 5 0
1 0 691236 5 1
1 0 691321 5 0
1 0 691684 5 0
1 0 692242 5 0
1 0 692529 5 0
1 0 693286 5 0
1 0 694245 5 0
1 0 69436 5 1
1 0 695068 5 1
1 0 695120 5 0
1 0 695283 5 0
1 0 695847 5 0
1 0 695894 5 0
1 0 695900 5 0
1 0 696053 5 0
1 0 696058 5 0
1 0 696071 5 1
1 0 696099 5 0
1 0 696271 5 1
1 0 696295 5 0
1 0 697083 5 0
1 0 697311 5 0
1 0 697519 5 0
1 0 697914 5 1
1 0 698339 5 0
1 0 698460 5 0
1 0 699050 5 0
1 0 699052 5 0
1 0 699321 5 1
1 0 699465 5 1
1 0 699532 5 0
1 0 700100 5 0
1 0 701110 5 1
1 0 701115 5 1
1 0 701658 5 0
1 0 701739 5 0
1 0 701868 5 0
1 0 701869 5 0
1 0 702705 5 0
1 0 702710 5 0
1 0 702711 5 0
1 0 702918 5 0
1 0 703058 5 0
1 0 703067 5 0
1 0 703506 5 1
1 0 703648 5 0
1 0 703732 5 0
1 0 703848 5 0
1 0 704066 5 0
1 0 704457 5 0
1 0 704459 5 0
1 0 704460 5 0
1 0 704488 5 0
1 0 705713 5 0
1 0 705732 5 0
1 0 705917 5 0
1 0 706072 5 0
1 0 706306 5 0
1 0 706698 5 1
1 0 706842 5 0
1 0 707081 5 0
1 0 707492 5 0
1 0 707676 5 0
1 0 708045 5 0
1 0 708050 5 0
1 0 708054 5 0
